"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"lL9yfg54rHEt3P9nxnCrhA","Vy1GqxsjwjegS-A61o8KZQ","FsRAHiYUERqUIeGVt49svA",3,0,0,0,"I am always rooting for Qdoba. I think the toppings (bbq sauce and queso) should give it a real edge over Chipotle. But for some reason, it just never feels better.

The ambiance is ok, but its more fast food than fast casual. The staff is friendly. Food execution is consistent, but the food in general lacks the zest and freshness of a Chipotle.

I would not hesitate to eat here if I needed something real quick, but I wouldn't go out of my way.","2013-10-10 01:05:40"
"NJjmjAxfIFld4NcWaq2HaA","z0nqxL5PumE5qcJSlQac0Q","sB45WFgysT617bKWP_WJwA",5,0,0,0,"This is a must-see attraction in St. Louis!  My family and I took their free tour, which is a walking tour about 45 min long. We got to learn how they make beer, visit the Clydesdales in the stables, sample a Budweiser or Bud Light and at end drink more beer in their Biergarden (including one free 16 oz beer). Soda is free in the Biergarden. I was amazed at the history there and our tour guides were funny and very entertaining. Definitely worth a trip to visit this classic brewery which is a part of our American culture.","2016-05-22 00:29:05"
"c2ZsH81xojKZ_8OgLciMGA","OoRovBJbcvItbTC0q02yfg","qdpdUjdkEUpzYDdce2yZng",5,0,0,0,"I come here every week , best sandwich place in town , and great price! Love the the friendly costumer Service.","2017-05-13 20:28:00"
"xabEJ9ohG-LiHOWThD30Yw","Vq2rKjqRFV1P7Jy9f1Gh0Q","4y5nCB6NWXRpjL8Spo1iuw",5,0,0,0,"AWESOME AWESOME FOOD!!!!   Have been going here for a few years...Do not judge a book by its cover...burgers are great, pulled pork on long roll great...entrees are great...Great tap beer selection...You need to get here for lunch or dinner!!!","2016-12-22 03:02:33"
"-GbnAnXtVwztcjPwjvIGcw","ZTF_J0E8jV-tCDmtVKCSsQ","hDVpw1PSS31uFUCOsI-eog",3,0,0,0,"We've been going here for years but over the last 6 months its been a downhill slide. The service has become inept.. Slow and sometimes painful to watch. Management seems to have a problem hiring competent staff or keeping thdm once they are trained. The food is almost always good but not a bargain unless you use a Restaurant.com coupon.
Decent happy hour drink prices.
I just wish they could train the staff better.","2016-02-11 23:33:46"
"JppBfMoyid1t7pOAw65Yqw","e1T7iT5uXUw4D8UqUkadRQ","xwSWtJcQkzTF6HNm_IMgcg",2,0,0,0,"The delivery would bring me the wrong pizza and of course it's with the 2 toppings I despise the most. Just my luck. #alwayscheckyourpizza #whatsinthebox","2015-04-29 05:47:09"
"tbK0wmDORfFZ0BY9byGulQ","ZEW6JVD6HVn6izMq-Ea1aw","cg4JFJcCxRTTMmcg9O9KtA",2,0,0,0,"This is a lovely restaurant, but unfortunately they did not have a wide enough selection for me.  Not enough vegetable options on the menu.  I will try the kale pizza and give them another try in the future.  The Moscow mule was awesome!","2015-05-01 19:21:20"
"tlpcBK06iS9qayn_Z5gbsQ","6lmqSrwSrhTcjNwTEiQZPg","5NSA0-aOjOVQWJYIr8hA-Q",4,3,2,2,"If you ever want basic chili with gobs of cheese, a touch of crunchy onions, and a side of white bread with American grilled cheese, come to Dot's. All this and 5 packets of saltines can be yours for $5. I quite enjoyed scarfing this down after I got my brake tag across the street at Keith's. This location seems less crowded at lunch than the one closer to Ochsner. Fast, easy and greezy!","2011-12-09 22:48:32"
"K0zrpyMtMw7vdTpxxFr0wg","rUVrPCEeZAWZeEfG-mhVrg","I0jFTYVDs-WHwKR2XHQlRA",5,0,0,1,"Hands down the best Thai in SB, with some of the friendliest service you will ever find.  Our family eats here every Tuesday after the farmer's market, and the staff is so warm and welcoming it is like coming home.  They are always sweet to the children, and remember everything about us even when we have been gone for weeks due to travel or bad weather.  The food is also exceptional (Poor Man's Noodles with pork is my ATF), and fresh specials are a nice treat.  Finally, the food is consistently good, which is an area many restaurants in SB fall down on...  So for great food, great service, and reasonable pricing, stop by Zen Yai.","2011-08-03 05:07:20"
"RSER1sCejZAYIIEWBhc4KA","XjDgwwXHe-ZutVkB_ODh9w","NKnwvuJygWPC42qycr6Hwg",5,0,0,1,"Totally off the charts! This place is outstanding. Everything that makes a restaurant good is here. Great food, great prices, great service, chilled out atmosphere. Try the roast beef gravy fries (i think its called debris fries) and roast beef poboy. Also try the hamburger steak dinner. Oh i need to mention their very good seafood platter. I hear their breakfast is good too but I have not tried it yet. So the bottomline is im sold on this place.","2017-04-22 00:34:32"
"3MvNbgy8FTRTglE8Xhl0Gg","UhcJoeuMWJae2pcKCm0t0A","-o6bah2j6_IH9pkwANXcLA",5,0,0,0,"BEST PIZZA EVER!!  I love this place. The pizza is amazing, the sangria is to die for, and the staff is friendly and attentive. My husband loves the selection of micro brews on tap. If you haven't tried the wood fired pizza there yet, you MUST stop in.  And if they have broccoli pinwheels listed on the chalk board, don't pass them up!","2012-12-09 01:21:08"
"wwtY0by2rPm9Cm2iVe3G8w","GuL-RZfMTd_SXaT_7HSgmA","JTM0CtxIIV8B9IEN8t4Plg",1,9,5,0,"Do not waste your time. I received calls that my furniture was ready multiple times when it was not, when my order finally came, it was NOT what I ordered and I had to wait AGAIN,  more than a month too. Barely a year later and now it is falling apart and the pillows I paid too much for are flat too. I am appalled that they can charge so much when they give so little. 
I love the idea of being able to customize, but it was not worth it in any way.","2011-02-22 21:49:59"
"zzC2HoaeSs4n5-3C3mpJvw","265EYpe5vbp5omrIObdpFg","N5ekxQd7wGHWJJK-p9qqXw",2,1,0,0,"We didn't really have a good experience at this place . To start with we had to wait about 30 min in spite of a reservation . And then we were seated in a back room next to a very noisy and drunk group of girls . Not the restaurants fault - but they could have seated us someplace else. The menu was extremely limited - with a very dew options to pick from. I got the mushroom pizza - which wasn't anythibg great . My husband and another friend ordered the lamb entree and they weren't impressed either. Another friend ordered their margarita pizza and that was probably tge best thjbg on the table.
I`d rather go eat at saint anejo across the street for much less money and wait ! This was disappointing","2014-06-30 00:16:41"
"w9UqNsoJbOBZhz-J7L62hA","Ie6pYfYtrbxsc95FnonYdw","PY9GRfzr4nTZeINf346QOw",5,0,0,0,"great place to stay when in reno. besides the fact that i was electrocuted after the fire alarm went off at 3 am. but they made that right and comped my stay and gave me resorrt crdits to use on my stay. i do believe this was a one time offence that could of happedn to any one.","2014-06-12 01:23:13"
"1NFE1R5f-B_rCyEAm-5vww","SVqcdr8KR0Pewa8XT1113g","SFeFOaqo7d0DvNmMXzY0XQ",5,0,0,0,"Friendly staff and good pizza. Alex took his time to make the perfect gluten-free pizza!","2016-06-23 22:52:53"
"Q-z2b4gMXTgTzAmPn2X3vQ","-bNDlp4kGX3rlQmPD09XwA","0hIXH9jMdHov1VrLC8ujUg",4,0,0,0,"A great BBQ option has arrived in Ybor.  Do not leave without trying the baked beans!","2009-05-31 15:59:59"
"FgVmH3PpCnNmBk2JTOuweQ","ZNmNHR98-cv5HvJXKtYSng","KfMT4o2JNoR2Ma0OtCJ5rQ",3,0,0,0,"Great price, which is why a lot of people probably choose retro, however, this one is really small and especially tight in the weight area. I often find myself waiting for equipment, if you squat you'll always have problems getting in the (1) rack available for squats. Bro, please don't curl in that rack. Ugh.

Recently they have banned dead lifts. It's turning into a Planet Fitness, which is cheaper and probably a better choice if you don't need the squats or dead lifts.

Cardio area seems to be OK in terms of amount of equipment, though some is in pretty bad shape. Plastic pieces missing, dirty, etc.

Men's bathroom is in pretty sad shape. The sink area looks terrible.

I most likely will join elsewhere when my contract is up, but the location is great, so that's a bummer.","2015-01-19 03:07:17"
"M30TD7RSvxFmsvLS8SMObA","qGaS0uufFI4Jq2hPbPQIXg","Jx2AoB_IQOUrZ3s6fdAUSA",5,0,0,0,"First time ever and I'm completely impressed! Used the drive-thru due to a sleeping baby, and although there were a couple cars waiting, I was quickly greeted by someone actually walking outside to take my order! Since this was my first time, he gave me a few recommendations upon request. Chose the white pumpkin latte and I'm officially a chain-addict convert! The flavors were well balanced and delicious, without that burnt taste of another unmentioned chain that I was formerly a huge fan of. And I can't make it through fall without my pumpkin spice! Customer service is exceptional and the coffee is great, I'll be back!","2013-09-19 12:31:05"
"7pj0kZ2J53DJQ-6Hs6oypg","K0AAwOYOmFS1Oy1gYP8yjA","gq4zw-ru_rkZ2UBIanaZFQ",1,1,0,0,"You get to wait 20 minutes even when first in line at the drive thru window. Now worth it - even of their fries are die-worthy!","2014-02-25 04:49:19"
"LMxWQtQB8YaekB8VU9aQHQ","s16-BUo-orUsELvMu5ocKg","EtKSTHV5Qx_Q7Aur9o4kQQ",3,0,0,0,"Eh....Let's just say I'm glad this was not my only Jose Garces stop for the weekend.

The best thing about this place is the music. Absolutely awesome rock from the 60s, 70s and 80s. Tunes you know, tunes that sound like the hot sisters of tunes you know, tunes that take you back to when you played doctor with a Fisher Price stethoscope--yeah, music like that. I definitely did my fair share of Shazaaming and ""I gotta go back and listen to that album""-ing.

The food itself was pretty mediocre. The boy and I did a weekend-long food tour of Philly and this was stop #65 or so, so we weren't extremely hungry coming in.

We came for the duckfat fries. But, well, they looked and tasted like normal fat fries except possibly on the drier side. The cheddar sauce helped a lot but I love french fries and believe good fries taste good without condiments of any kind, so the cheddar sauce wasn't too comforting to my fry-loving soul. We then split the chicken-fried steak. Holy oversalted batter, Batman! Waayyyy too much salty batter, about 0.23g of actual chicken. The gravy was okay but nothing remarkable and the biscuits were tender but too dense.

I did love my cocktail, though. Got the Philadelphia Fish House Punch and it was a good, strong, sweet cocktail. Between that and the frat boy/bachelor party table next to us, I had a pretty good time here but definitely won't be coming back next time I'm in the city of brotherly love.","2010-07-08 19:18:12"
"PqGnnBi0QZvO9gtcPA7pNQ","LNx8acQ5UMJ4psE9CV1cww","2YTJa7DDWx2TQmHu-tPXlg",5,0,0,0,"Day tripped it from LA with the family. My preschooler loves loved loved this museum. She didn't want to leave!! Easy parking at the Amtrak station next door. I believe it is free for the first 75 minutes and then 1.50 an hour after that. We bought our tickets online and walked right in. The wristband given has in/out privileges for the day, which worked out wonderfully. We spent the morning exploring all three floors. Finally convinced the preschooler to grab lunch next door with the promise that we would come back right after lunch. Which we did and proceeded to explore and play and learn for another couple of hours before we bribed her to leave with the promise of ice cream! There are three floors to explore, all with fantastic, interactive exhibits. We had as much fun as she did. Even on a summer Sunday, it wasn't overly busy which was surprising, but it made for a very pleasant experience. Highly recommend!","2017-08-29 05:25:46"
"F25_tY-I7TccRvfdVEuaKw","Tys-LkUZLtVtN2Yl5om2Qw","FHNIvNgh3fS7VZQq2Y3dsA",4,2,0,0,"Everything here is exceptional.  The only obstacle standing in the way of me giving Cheu 5 stars is their slightly hefty price tag.  A bowl of Ramen, no matter how exceptional it may be (and everything here IS) shouldn't cost upwards of $15.  That being said, it is absolutely worth every filthy cent.

Although truly everything is incredible, your order for 2-4 people should consist of:
1 pork belly bun
1 mushroom bun
special dumplings of the day
black garlic wings
sour broth- pork ramen with a pork belly and egg ad-on
Miso Ramen
Hand torn- with lamb's neck and an add-on egg

If you're an industry monkey like me, go on Mondays, they give an industry discount!  Great fellows doin' great food.  Beer selection could improve a little, but it's satisfactory overall.","2014-08-26 16:23:46"
